filename,size,room_dim,material_ceil,material_floor,material_wall,source,mic,rt60,max_order,ray_tracing,sr,MSE_DFN Average,MSE_DFN 125 Hz,MSE_DFN 250 Hz,MSE_DFN 500 Hz,MSE_DFN 1000 Hz,MSE_DFN 2000 Hz,MSE_DFN 4000 Hz
/Users/dalsag1/Documents/datasets/ism_short/b4f2f1aa-0821-4502-b0aa-ea9e63c34a07.wav,small,[6.94  4.105 2.493],ceiling_plasterboard,carpet_hairy,smooth_brickwork_10mm_pointing,[4.856 2.544 0.607],[3.871 1.095 0.377],1.77429167,100,True,48000,5.464134327047091,4.8149076,1.8680967,0.68269604,8.054726,7.0599656,10.304415
/Users/dalsag1/Documents/datasets/ism_short/b1f5d7d4-50c5-405f-a298-e909f82417c9.wav,small,[2.842 4.417 2.967],ceiling_melamine_foam,carpet_hairy,smooth_brickwork_10mm_pointing,[0.368 1.748 2.224],[0.698 1.021 0.738],1.16547917,100,True,48000,9369.073395048024,145.32,457.00626,1089.3375,2790.5737,10357.618,41374.586
/Users/dalsag1/Documents/datasets/ism_short/5f9e1019-2e8b-4ff7-9198-2e902eb7184d.wav,small,[5.854 4.681 2.686],ceiling_melamine_foam,audience_floor,plasterboard,[3.931 1.82  0.304],[4.971 1.319 1.771],2.29864583,100,True,48000,2.8385713547621294,11.129186,2.5918553,1.5178211,0.4918653,0.658404,0.6422962
/Users/dalsag1/Documents/datasets/ism_short/1c64a756-ec4d-4aeb-978d-4aff28415db1.wav,small,[3.875 4.132 2.185],ceiling_plasterboard,carpet_tufted_9m,smooth_brickwork_10mm_pointing,[0.545 3.621 0.646],[1.272 0.511 1.744],1.09260417,100,True,48000,5.992018310296424,0.9709262,2.1033242,1.5794897,1.7668803,10.534156,18.997334
/Users/dalsag1/Documents/datasets/ism_short/4a5cc74e-da58-43b1-ae25-f023a6688b25.wav,small,[5.376 4.102 2.182],ceiling_plasterboard,carpet_hairy,plasterboard,[0.779 1.097 0.774],[4.907 2.942 1.707],2.42227083,100,True,48000,1.82263262592566,2.3558984,1.3802935,1.3276325,1.5462573,2.718507,1.6072068
/Users/dalsag1/Documents/datasets/ism_short/e0061846-75e2-4ba0-8193-278a0fdc1039.wav,small,[4.761 3.018 2.147],ceiling_metal_panel,carpet_tufted_9m,wooden_lining,[2.289 1.471 0.484],[0.921 1.354 0.678],1.021125,100,True,48000,7.323430025005215,2.0646534,27.059076,4.7726755,2.5536547,4.0779176,3.4126036
/Users/dalsag1/Documents/datasets/ism_short/af6e0e6d-6c71-46de-8862-d4d2ef5f3165.wav,small,[6.072 3.248 2.754],ceiling_plasterboard,carpet_hairy,wooden_lining,[0.933 2.646 1.944],[1.335 2.537 0.997],1.26989583,100,True,48000,116.70763434626285,36.801308,382.9625,184.28485,83.28125,6.160608,6.7553067
/Users/dalsag1/Documents/datasets/ism_short/cf371197-f587-48b2-9e08-1dce2d4ad0e2.wav,small,[3.041 2.138 2.83 ],ceiling_plasterboard,carpet_tufted_9m,smooth_brickwork_10mm_pointing,[0.487 0.784 0.403],[0.429 0.98  0.638],0.74425,100,True,48000,29.30680391986216,14.874743,41.797333,9.939104,21.519388,48.55888,39.15138
/Users/dalsag1/Documents/datasets/ism_short/75e644bd-570b-4890-9305-19a1cefeca48.wav,small,[2.973 4.97  2.112],ceiling_melamine_foam,audience_floor,smooth_brickwork_10mm_pointing,[2.627 3.514 0.671],[2.002 2.196 1.234],1.30541667,100,True,48000,1.94086432280918,1.3406882,0.73771137,0.33344048,1.3291848,3.6653376,4.2388234
/Users/dalsag1/Documents/datasets/ism_short/051d5b9d-04d6-42fb-a17d-f7e9c3ddaa95.wav,small,[4.057 4.336 2.681],ceiling_metal_panel,carpet_tufted_9m,plasterboard,[2.59  2.188 1.924],[3.544 3.252 1.043],1.75797917,100,True,48000,1.2507237906965765,2.5415695,0.47982863,0.7962501,1.3885487,1.223252,1.0748938
/Users/dalsag1/Documents/datasets/ism_short/9a4f7d15-4a65-4a3a-b6a8-1f72c766eb2b.wav,small,[3.897 3.035 2.268],ceiling_plasterboard,carpet_hairy,plasterboard,[1.394 2.17  0.319],[0.587 0.834 0.523],1.7663125,100,True,48000,5.508235400512324,1.1361245,1.1133173,12.417175,1.3743957,0.36821574,16.640184
/Users/dalsag1/Documents/datasets/ism_short/f223bc25-0b51-47e5-adb3-43e20edde71d.wav,small,[4.932 3.683 2.548],ceiling_melamine_foam,carpet_tufted_9m,plasterboard,[4.031 2.166 0.681],[3.609 3.42  1.283],2.23158333,100,True,48000,19.84364223210856,1.2168047,2.908049,7.6111245,15.560533,29.643686,62.12166
/Users/dalsag1/Documents/datasets/ism_short/833dd7f1-9206-4934-a413-7b74db0e6d6b.wav,small,[4.665 2.02  2.233],ceiling_plasterboard,audience_floor,limestone_wall,[3.601 1.218 1.569],[1.7   1.197 1.903],2.90266667,100,True,48000,4.5930328574789305,3.8343334,4.7059236,2.6977642,3.586698,5.7559896,6.9774885
/Users/dalsag1/Documents/datasets/ism_short/29cc0277-3575-43c5-aded-fb35161296e2.wav,small,[5.239 3.237 2.671],ceiling_metal_panel,carpet_hairy,smooth_brickwork_10mm_pointing,[3.557 0.308 1.895],[3.886 2.451 1.807],1.28470833,100,True,48000,12923.934926470612,246.5388,549.0002,1275.9575,3667.4434,14042.719,57761.95
/Users/dalsag1/Documents/datasets/ism_short/a8324962-e379-4da6-8bf5-9e77f4e710f9.wav,small,[5.307 4.025 2.17 ],ceiling_metal_panel,carpet_hairy,smooth_brickwork_10mm_pointing,[1.623 2.453 1.088],[2.688 1.463 1.817],1.2758125,100,True,48000,1.9161840210829968,1.8617741,0.5210368,0.5249635,2.2870224,3.3158286,2.9864788
/Users/dalsag1/Documents/datasets/ism_short/123ce150-75ec-4094-a0b3-008b5318d694.wav,small,[1.925 4.319 2.494],ceiling_plasterboard,carpet_hairy,wooden_lining,[0.486 1.615 1.448],[1.464 1.512 1.987],0.95929167,100,True,48000,3.7507645071596727,3.4829326,3.3682423,3.906006,4.025578,3.686903,4.034925
/Users/dalsag1/Documents/datasets/ism_short/b301f79d-da9f-4c15-b7de-41af49edbb5e.wav,small,[3.17  4.005 2.603],ceiling_melamine_foam,carpet_hairy,smooth_brickwork_10mm_pointing,[2.767 0.833 2.168],[1.791 1.558 0.679],1.0740625,100,True,48000,7.937808393539963,1.3593152,0.6720596,1.4135535,3.8861234,20.68582,19.60998
/Users/dalsag1/Documents/datasets/ism_short/c7427292-1db1-4fe8-a7ea-b1ad1855f2d4.wav,small,[5.722 3.018 2.106],ceiling_melamine_foam,carpet_tufted_9m,smooth_brickwork_10mm_pointing,[2.703 0.806 0.461],[3.107 2.497 1.319],1.5325,100,True,48000,4.714735011229039,3.2474387,1.5164559,1.1114186,2.0056078,5.4503503,14.957139
/Users/dalsag1/Documents/datasets/ism_short/fb9b157f-0ed2-4fe9-a27e-f4c74fa2d940.wav,small,[4.848 3.863 2.721],ceiling_melamine_foam,carpet_cotton,smooth_brickwork_10mm_pointing,[3.    2.354 2.373],[1.071 3.483 1.825],1.2938125,100,True,48000,12.666534565296843,3.638674,4.3040543,3.5516343,19.6357,24.289381,20.579765
/Users/dalsag1/Documents/datasets/ism_short/a461723a-5498-41fc-aabb-ef6a57bc148c.wav,small,[6.553 4.193 2.51 ],ceiling_plasterboard,carpet_cotton,smooth_brickwork_10mm_pointing,[1.553 2.014 0.317],[3.567 3.254 0.727],1.69477083,100,True,48000,9.71732384509699,1.3668156,1.5510119,1.9687092,15.885525,24.124453,13.40743
/Users/dalsag1/Documents/datasets/ism_short/7820190f-853f-4514-93e2-12deb0241674.wav,small,[3.046 1.625 2.606],ceiling_melamine_foam,carpet_cotton,smooth_brickwork_10mm_pointing,[1.766 1.272 1.397],[1.115 0.832 0.685],0.8105625,100,True,48000,3.038057402272455,6.868606,2.8632693,0.2907368,0.7525366,2.2048364,5.248359
/Users/dalsag1/Documents/datasets/ism_short/f2aa8a4e-fbb9-4f55-bcc1-a9615a5609e6.wav,small,[3.264 3.776 2.382],ceiling_melamine_foam,carpet_tufted_9m,plasterboard,[1.493 0.983 0.849],[1.415 1.631 1.688],1.5176875,100,True,48000,inf,36913.785,134919.97,538476.1,inf,inf,inf
/Users/dalsag1/Documents/datasets/ism_short/8cbc64fa-fbfa-4f2a-8cdd-eb1bf2747bcf.wav,small,[2.12  3.217 2.711],ceiling_melamine_foam,carpet_tufted_9m,smooth_brickwork_10mm_pointing,[0.48  0.553 1.536],[1.635 1.095 0.331],0.84902083,100,True,48000,2.7472362368900476,0.49718934,1.1494087,0.71347773,1.1264318,3.9227066,9.0742035
/Users/dalsag1/Documents/datasets/ism_short/c666d12b-2af5-4805-9e44-bf5e519f1f01.wav,medium,[7.159 8.594 3.037],ceiling_melamine_foam,audience_floor,wooden_lining,[4.384 6.727 1.412],[4.039 3.322 1.219],1.67533333,100,True,48000,94.22910484453537,67.53421,419.40094,50.833687,10.038014,6.4975705,11.070205
/Users/dalsag1/Documents/datasets/ism_short/1f56a990-4b3c-43bc-9694-4021745aea05.wav,medium,[13.995  5.388  3.592],ceiling_melamine_foam,audience_floor,plasterboard,[1.855 3.435 0.741],[13.339  0.386  2.595],4.93272917,100,True,48000,inf,218.6042,698.9047,3412.6797,13834.88,52374.777,inf
/Users/dalsag1/Documents/datasets/ism_short/1544611e-7700-489f-9c6d-22d2e3b89a4b.wav,medium,[14.359  7.282  3.419],ceiling_plasterboard,carpet_cotton,smooth_brickwork_10mm_pointing,[9.357 4.652 1.594],[2.917 2.861 2.304],3.6754375,100,True,48000,3.7589729718287344,0.5092677,0.69857407,1.4010011,2.10428,8.962821,8.877894
/Users/dalsag1/Documents/datasets/ism_short/6bcbe708-ed79-46a3-b607-410a9efe2cc9.wav,medium,[12.143  6.365  3.89 ],ceiling_plasterboard,carpet_hairy,plasterboard,[6.986 1.876 1.913],[10.221  0.819  1.439],4.08422917,100,True,48000,2.1656253488409516,1.6115073,3.5466394,1.5490055,0.8287698,1.9981875,3.4596424
/Users/dalsag1/Documents/datasets/ism_short/caed32b5-8cde-4b73-b145-a65f7549a590.wav,medium,[12.684  6.934  3.594],ceiling_melamine_foam,carpet_hairy,smooth_brickwork_10mm_pointing,[11.875  6.201  0.984],[11.753  2.898  0.564],3.2486875,100,True,48000,4.3997608373991035,0.41361824,1.3361123,1.9839965,7.4530525,7.1056747,8.106111
/Users/dalsag1/Documents/datasets/ism_short/c5805f8b-2927-45ed-bd3b-34fcdc11df43.wav,medium,[12.766  7.952  3.814],ceiling_plasterboard,carpet_cotton,plasterboard,[4.225 0.901 3.228],[4.866 0.3   2.278],3.56810417,100,True,48000,19.479343829827215,72.338425,3.980493,5.0794916,23.322714,6.449776,5.7051606
/Users/dalsag1/Documents/datasets/ism_short/ab59f4c8-17dc-41bf-b22b-3a8cb4c1468c.wav,medium,[14.215  9.094  4.656],ceiling_melamine_foam,carpet_cotton,smooth_brickwork_10mm_pointing,[7.127 7.702 0.864],[13.078  5.736  3.392],3.74947917,100,True,48000,10.485683851211467,0.57993144,2.0348952,1.7892265,7.6366796,24.444094,26.429277
/Users/dalsag1/Documents/datasets/ism_short/8aef3aa2-2579-4c73-bc71-f4cdefdecabe.wav,medium,[12.775  6.523  4.488],ceiling_plasterboard,carpet_tufted_9m,plasterboard,[10.138  4.734  3.867],[9.096 1.317 1.529],5.03645833,100,True,48000,15.28589524469283,83.1123,3.91702,1.0655524,0.3836781,1.7487128,1.4881104
/Users/dalsag1/Documents/datasets/ism_short/4ad75d50-2341-4c32-b71c-683d6db6cf8c.wav,medium,[9.628 8.721 3.598],ceiling_melamine_foam,carpet_hairy,wooden_lining,[2.874 4.734 0.717],[7.198 4.732 1.418],1.89222917,100,True,48000,338.7246421537922,1479.7174,479.5996,53.50069,5.835841,6.7563653,6.9379644
/Users/dalsag1/Documents/datasets/ism_short/32b6a480-0884-418f-94c7-c2f8470a6f19.wav,medium,[7.927 5.128 4.503],ceiling_metal_panel,carpet_tufted_9m,wooden_lining,[6.087 2.708 1.902],[0.842 2.283 0.7  ],1.57304167,100,True,48000,145.17289322497717,333.172,84.137665,10.839796,21.550758,102.19067,319.14645
